Segment ID,Street Name,From Limit Street,To Limit Street,Functional Class,Minimum Address in Range,Maximum Address in Range,Segment Width,Segment Length,Lane Miles,Grade,Inspection ID
2040743,CHADWYCK DR,TIPTON DR,ROGGE LN,Residential,5511,5612,37,543,0.38,C,2021 Data
2023396,PALO BLANCO LN,PINE PL,STASSNEY LN E,Collector,5512,5527,41,328,0.24,C,2022 Data
3200614,RAYBURN LN,RUSK CT,KRUEGER LN,Residential,5512,5524,27,150,0.08,C,2021 Data
2013193,COURTYARD DR,PARADE RIDGE,PARADE RIDGE,Collector,5513,5532,41,379,0.29,A,2021 Data
2023372,LARK CREEK DR,DOVE CREEK CV,BIRCH CREEK RD,Residential,5513,5605,27,285,0.15,F,2022 Data
2016564,TIPTON DR,WOODBRIAR LN,CHADWYCK DR,Residential,5513,5522,27,145,0.07,C,2021 Data
2015893,BERKMAN DR,RIDGEMONT DR,LARKWOOD DR,Arterial,5518,5525,37,309,0.23,F,2021 Data
2023376,PEPPERTREE PKWY,TAMARISK CIR,PEPPERTREE CT,Collector,5518,5607,37,293,0.2,B,2022 Data
3322092,EMERALD FOREST DR,5520,5529,Collector,5520,5529,41,261,0.2,D,2022 Data
3188641,KLEBERG TRL,LONE PINE LN,CAMEO LN,Collector,5520,5545,37,346,0.24,F,2022 Data
3288194,MERRYWING CIR,RIVER PLACE BLVD,5523,Residential,5520,5523,27.1,82,0.04,A,2021 Data
5418507,CHARLES MERLE DR,WHITTER DR,WHITTER DR,Residential,5522,5525,103,28,0.05,A,2022 Data
2017336,SENDERO HILLS PKWY,LONGHOUSE CREEK DR,PINON VISTA DR,Residential,5524,5548,41,348,0.27,B,2021 Data
2036539,FORT BENTON DR,BIG TIMBER DR,COBBLESTONE,Residential,5525,5737,28,974,0.52,B,2021 Data
2023368,PINE PL,PALO BLANCO LN,SAPOTE CT,Residential,5526,5535,27,352,0.18,C,2022 Data
2041937,PINE PL,SAPOTE CT,CHAPARRAL TRL,Residential,5536,5555,27,416,0.21,C,2022 Data
2034766,HITCHER BND,NEIDER DR,5559,Residential,5538,5559,27,137,0.07,D,2022 Data
2039933,CITY PARK RD,BRIDGE POINT PKWY,WEST COURTYARD DR,Collector,5546,5828,31,2616,1.56,B,2021 Data
2024921,1ST ST S,STASSNEY LN W,BRAMBLE DR,Arterial,5600,5627,41,668,0.49,D,2022 Data
2012022,ADAMS AVE,BURNET RD,ULLRICH AVE,Residential,5600,5724,27,1148,0.59,C,2021 Data
2038239,ALOMAR CV,LIPTON LOOP,SPIERS WAY,Residential,5600,5637,27,523,0.27,F,2022 Data
2023527,AINEZ DR,PALO BLANCO LN,ESCUELITA DR,Collector,5600,5801,41,756,0.59,B,2022 Data
2017010,51ST ST E,RANGOON RD,ED BLUESTEIN BLVD,Arterial,5600,5614,21,542,0.19,D,2021 Data
3188635,ABBY ANN LN,CAMEO LN,DEER CHASE TRL,Residential,5600,5721,27,621,0.32,F,2022 Data
2015220,AVENUE F,56TH ST E,KOENIG LN E,Residential,5600,5617,27,361,0.18,B,2021 Data
5062700,ARBOR HILL LN,EPIC KNOLL DR,LITTLE THEATER BND,Residential,5600,5632,30,438,0.25,C,2022 Data
2027120,BALLENTON LN,BANKS CT,DAHLGREEN AVE,Residential,5600,5620,24,433,0.2,B,2022 Data
2046510,APPLE ORCHARD LN,MELLOW HOLLOW DR,VIEWPOINT DR,Collector,5600,5713,27,701,0.36,C,2022 Data
2039326,BARKER RIDGE DR,BARKER VISTA CV,BARKER RIDGE CV,Residential,5600,5625,25,580,0.27,B,2020 Data
2015462,BENNETT AVE,56TH ST E,56TH 1/2 ST E,Residential,5600,5611,27,226,0.12,F,2021 Data
3200609,BENTSEN LN,HUTCHINSON DR,KRUEGER LN,Residential,5600,5629,27,281,0.14,C,2021 Data
2015830,BERKMAN DR,LARKWOOD DR,RIDGEHAVEN DR,Arterial,5600,5627,37,312,0.21,F,2021 Data
2024556,BERRY HILL DR,STASSNEY LN W,BERRY HILL CIR,Residential,5600,5703,27,325,0.16,C,2022 Data
2035060,BEACHMONT CT,BEACHMONT LN,5613,Residential,5600,5613,27,182,0.09,D,2022 Data
2015851,BELFAST DR,CLOVERLEAF DR,RIDGEMONT DR,Residential,5600,5617,27,304,0.16,B,2021 Data
2013426,BONNELL VISTA ST,OLD BULL CREEK RD,BONNELL VISTA CV,Residential,5600,5603,25,148,0.07,F,2021 Data
5071944,BOROS DR,MICKELSON DR,PLAYERS PATH,Residential,5600,5621,28,393,0.21,D,2022 Data
2026459,BUFFALO PASS,STASSNEY LN W,GATESHEAD CIR,Collector,5600,5711,37,424,0.29,F,2022 Data
2011963,BULL CREEK RD,SHOAL CREEK BLVD,NORTHLAND DR,Residential,5600,5635,37,831,0.58,C,2021 Data
2015643,CAMERON RD,CLOVERLEAF DR,RIDGEMONT DR,Arterial,5600,5617,41,299,0.23,B,2021 Data
2024426,CAMP FIRE TRL,CANTEEN CIR,CAMP CV,Residential,5600,5604,27,176,0.09,C,2022 Data
2013398,BUTTE BLVD,PALISADE DR,F M 2222 RD,Residential,5600,5610,21,239,0.09,F,2021 Data
2047793,BROUGHAM WAY,TAY TER,GRANTON COVE,Residential,5600,5630,27,381,0.19,B,2020 Data
2013416,CAPRICE DR,RIDGE OAK DR,LAKELAND DR,Residential,5600,5617,27,359,0.18,C,2021 Data
3200478,COLINTON AVE,DRUMMOND DR,BEN NEVIS RD,Residential,5600,5648,27,574,0.3,C,2020 Data
2032407,CLARION CV,WAYMAKER WAY,5625,Residential,5600,5625,27,539,0.28,C,2021 Data
2047792,CLYDE LN,BROUGHAM WY,DRUMMOND DR,Residential,5600,5737,27,577,0.3,B,2020 Data
2012292,CHESTERFIELD AVE,56TH ST W,KOENIG LN W,Residential,5600,5609,27,165,0.08,D,2021 Data
2026564,CHERRY CREEK DR,WEST GATE BLVD,BURROUGH CV,Collector,5600,5701,37,349,0.24,F,2022 Data
2024846,COUGAR DR,STASSNEY LN W,COUGAR CV,Collector,5600,5703,37,410,0.29,B,2022 Data
2032183,COURTYARD CV,5601,COURTYARD DR,Residential,5600,5609,27,191,0.1,D,2021 Data
2040082,COURTYARD DR,PARADE RIDGE,SAM HOUSTON CIR,Collector,5600,5619,41,413,0.32,B,2021 Data
2032292,CRAGGY PT,5600,PALISADE DR,Residential,5600,5613,27,249,0.13,C,2021 Data
2013420,CREEK MOUNTAIN,OLD BULL CREEK RD,CREEK LEDGE,Residential,5600,5602,37,129,0.09,B,2021 Data
2038349,DAVIS LN,BECKETT RD,FARRELL PL,Collector,5600,5710,27.1,591,0.3,A,2022 Data
2038942,DIEHL TRL,RIATA VISTA CIR,RIATA VISTA CIR,Residential,5600,5740,42,1940,1.54,C,2020 Data
2039193,DUVAL RD,RESEARCH BLVD SVC RD SB,JOLLYVILLE RD,Arterial,5600,5735,41,1118,0.87,C,2020 Data
2024795,EMERALD FOREST DR,STASSNEY LN W,CHERRY PARK,Collector,5600,5622,41,470,0.34,F,2022 Data
3428346,EMMA THOMPSON WAY,FEBO WAY,DOLCHE VISTA DR,Residential,5600,5644,28,407,0.22,D,2022 Data
2033056,DURANGO PASS,5600,MILLRACE DR,Residential,5600,5609,27,145,0.07,C,2021 Data
2034262,EIGER RD,5500,VEGA AVE,Residential,5600,5719,30,1056,0.6,B,2021 Data
3286251,GREGG LN,5600,5615,Collector,5600,5615,37.1,268,0.19,F,2020 Data
2027273,GORHAM GLEN LN,DAHLGREEN AVE,BEACHMONT LN,Collector,5600,5608,27,233,0.12,C,2022 Data
2021555,HERO DR,HERO CT,TRAVIS GREEN LN,Residential,5600,5729,27,800,0.41,A,2021 Data
2047827,HAROLD CT,5600,5700,Residential,5600,5700,33,190,0.12,D,2021 Data
2013446,HIGHLAND CREST DR,RIDGE OAK DR,LAKELAND DR,Residential,5600,5605,27,290,0.15,D,2021 Data
2040447,GUADALUPE ST,KOENIG LN W,SKYVIEW RD W,Collector,5600,5914,37,1274,0.89,C,2020 Data
2042151,HONEYBEE BND,FIREFLY DR,SPRINGVILLE LN,Residential,5600,5729,27,1145,0.59,B,2022 Data
2018514,HUDSON ST,DELANO ST,DARBY ST,Collector,5600,6415,27,2621,1.34,B,2021 Data
2024100,HONEY DEW TER,STEER TRL,PORSCHE LN,Residential,5600,5617,27,360,0.18,C,2022 Data
2027559,KATYDID LN,WILD ONION DR,LADYBUG ST,Residential,5600,5611,27,277,0.14,B,2022 Data
2047147,JACARANDA DR,TALLOW TREE DR,LEMON DR,Collector,5600,5611,37,455,0.32,C,2022 Data
2019110,JAIN LN,MAHAN DR,STUART CIR,Collector,5600,5681,37,143,0.1,A,2021 Data
2043048,JANABYRD LN,TAYLORCREST DR,JANABYRD CV,Residential,5600,5752,27,1073,0.55,A,2022 Data
3188642,KLEBERG TRL,CAMEO LN,DOLCE VISTA DR,Collector,5600,5625,37,345,0.18,F,2022 Data
2047282,LAS ALAS TRL,PEARCE LN,LAGUARDIA LN,Collector,5600,5605,37,187,0.13,F,2022 Data
2013017,LAKEMOORE DR,MARBLEWOOD DR,LAKEWOOD DR,Residential,5600,5721,27,903,0.46,C,2020 Data
2041133,LEDESMA RD,CHRISTIE DR,TERRY DR,Collector,5600,5613,27,306,0.16,B,2021 Data
2024996,LOMITA VERDE CIR,FARRELL PL,LOMITA VERDE CT,Residential,5600,5813,27,1124,0.57,B,2022 Data
2024578,LEWOOD DR,STASSNEY LN W,LEWOOD CIR,Residential,5600,5609,27,184,0.08,D,2022 Data
3200475,LIBERTON LN,DRUMMOND DR,BEN NEVIS RD,Residential,5600,5645,27,598,0.31,C,2020 Data
2034464,LIBYAN CIR,5601,LIBYAN DR,Residential,5600,5609,27,177,0.09,D,2022 Data
2024747,LIBYAN DR,GOBI DR,LIBYAN CIR,Residential,5600,5605,27,207,0.11,A,2022 Data
2008266,LOST HORIZON DR,RAIN CREEK PKWY,MISTY HILL CV,Collector,5600,5703,41,328,0.25,C,2020 Data
2040323,LOUISE LN,NORTHLAND DR,SUSIE CT,Residential,5600,5714,33,475,0.3,D,2020 Data
5062712,LITTLE THEATER BND,EPIC KNOLL DR,FEBO WAY,Residential,5600,5613,30,245,0.14,C,2022 Data
5114225,LEHMAN WAY,MICKELSON DR,ZOELLER DR,Residential,5600,5717,37,742,0.52,A,2022 Data
2024857,MAGEE BND,BECKETT RD,GANTTCREST DR,Collector,5600,5601,38,213,0.15,C,2022 Data
2038242,MALARKEY RD,LIPTON LOOP,SPIERS WAY,Residential,5600,5625,27,351,0.18,D,2022 Data
3381345,MALCOM TRL,CUL DE SAC,FERGUS PATH,Residential,5600,5621,27,146,0.07,C,2020 Data
5062742,MATTHEW ST,BRADSHAW RD,EPIC KNOLL DR,Residential,5600,5609,30,183,0.1,F,2022 Data
2024645,MANCHACA RD,STASSNEY LN W,WHITESTONE DR,Arterial,5600,5744,41,937,0.71,D,2022 Data
2036542,MEDICINE CREEK DR,FORT BENTON DR,COBBLESTONE,Residential,5600,5837,28,1412,0.75,B,2021 Data
3288195,MERRYWING CIR,5523,MERRYWING CV,Residential,5600,5619,27,359,0.23,A,2021 Data
2023482,MESQUITE GROVE RD,HICKORY DR,GEORGE ST,Residential,5600,5715,27,594,0.3,C,2022 Data
2015360,MIDDLE FISKVILLE RD,56TH ST E,AIRPORT BLVD,Collector,5600,5615,37,291,0.2,D,2021 Data
2013804,MOUNT BONNELL RD,COLORADO XING,F M 2222 RD,Collector,5600,5619,41,444,0.34,B,2021 Data
2026556,NANCY DR,STASSNEY LN W,CYNTHIA DR,Residential,5600,5701,16,498,0.15,D,2022 Data
2015767,NASSAU DR,CLOVERLEAF DR,RIDGEMONT DR,Residential,5600,5617,27,304,0.16,B,2021 Data
2017259,NORTHDALE DR,EASTDALE DR,TANNEHILL LN,Residential,5600,5615,27,332,0.17,D,2021 Data
2023514,NUCKOLS CROSSING RD,PALO BLANCO LN,ESCUELITA DR,Collector,5600,5712,24,640,0.29,A,2022 Data
2024735,NEW HORIZONS LN,GANTTCREST DR,FOREST HEIGHTS LN,Residential,5600,5615,27,296,0.15,C,2022 Data
2024009,OAK BLVD,OAK BLVD E,US HWY 290 SVC RD WB  W,Residential,5600,5712,20,572,0.22,D,2021 Data
2023972,OAK BLVD S,OAK BLVD E,OAK BLVD W,Residential,5600,5629,16,817,0.25,D,2021 Data
2045147,NIJMEGEN DR,LIPTON LOOP,WINTERS CV,Residential,5600,5619,27,293,0.15,C,2022 Data
2032291,PALISADE CT,5600,PALISADE DR,Residential,5600,5619,27,383,0.2,C,2021 Data
2023941,PATTON RANCH RD,VEGA AVE,SCHOOL RD,Collector,5600,6013,25,1212,0.57,B,2021 Data
2040702,OVERBROOK DR,OVERDALE RD,MANOR RD,Residential,5600,5633,27,737,0.38,F,2021 Data
2034166,PALO BLANCO CT,5601,PALO BLANCO LN,Residential,5600,5619,27,396,0.2,D,2022 Data
2023427,PALO BLANCO LN,STASSNEY LN E,ENCINAL CV,Collector,5600,5607,41,325,0.24,F,2022 Data
2041542,PENICK DR,RIVERSIDE DR E,COUNTRY CLUB RD,Residential,5600,5722,22,1089,0.45,F,2021 Data
2017287,PINON VISTA DR,SENDERO HILLS PKWY,ALONDRA LN,Collector,5600,5745,27,1229,0.63,F,2021 Data
2015631,PECAN BROOK DR,TUMBLEWEED DR,INSPIRATION DR,Collector,5600,5613,41,280,0.22,D,2021 Data
2016489,PRESWYCK DR,WOODBRIAR LN,REXFORD DR,Residential,5600,5605,33,220,0.14,B,2021 Data
2015883,PURPLE SAGE DR,TUMBLEWEED DR,MILLRACE DR,Collector,5600,5615,41,299,0.23,C,2021 Data
3195203,RIVER PLACE BLVD,5800,5929,Collector,5600,5613,27.1,203,0.36,B,2021 Data
2022919,RIVERSIDE DR E,PENICK DR,COUNTRY CLUB RD,Arterial,5600,5706,30,721,0.4,C,2021 Data
2041029,SEDGEFIELD DR,MILL SPRINGS DR,CAPE CORAL DR,Residential,5600,5915,27,1189,0.61,B,2021 Data
2031156,SEDONA DR,5601,SIMMONS RD,Residential,5600,5649,25,738,0.34,D,2020 Data
2017288,SENDERO HILLS PKWY,PINON VISTA DR,SIGNAL PT,Residential,5600,5620,41,321,0.25,B,2021 Data
2019889,SAMUEL HUSTON AVE,TANNEHILL LN,TECHNI CENTER DR,Collector,5600,5745,18,724,0.25,C,2021 Data
2013160,SCOUT ISLAND CIR S,KARANKAWA CV,COURTYARD DR,Residential,5600,5609,27,176,0.09,B,2021 Data
2031893,SHADY OAK CT,SHOAL CREEK BLVD,5614,Residential,5600,5615,27,330,0.17,C,2021 Data
2011964,SHOAL CREEK BLVD,BULL CREEK RD,SHADY OAK CT,Arterial,5600,5607,37,410,0.29,F,2021 Data
2031890,SHOAL EDGE CT,SHOAL CREEK BLVD,5610,Residential,5600,5611,27,235,0.12,F,2021 Data
2038893,SHREVEPORT DR,ODIE LN,GARFIELD LN,Collector,5600,5728,28,860,0.46,C,2020 Data
2017227,SIGNAL PT,SENDERO HILLS PKWY,ALONDRA LN,Residential,5600,5759,27,1044,0.53,D,2021 Data
3188637,SILVER SCREEN DR,CAMEO LN,DEER CHASE TRL,Residential,5600,5721,27,617,0.32,F,2022 Data
3271505,SOUTHWEST PKWY,5300,5610,Arterial,5600,5610,50,1075,0.75,A,2021 Data
2023353,SPRING MEADOW RD,SPRING MEADOW CV,PEACH GROVE CT,Collector,5600,5607,41,270,0.21,C,2022 Data
2016627,SPRINGDALE RD,CHADWYCK DR,ROGGE LN,Arterial,5600,5621,41,668,0.52,C,2021 Data
2023456,STASSNEY LN E,HICKORY DR,BIRCH CREEK RD,Arterial,5600,5608,21,423,0.16,A,2022 Data
2031967,SPURFLOWER DR,5601,SPURFLOWER CV,Residential,5600,5616,25,445,0.21,C,2020 Data
2023373,TALLOW TREE DR,JACARANDA DR,TALLOW CT,Collector,5600,5617,37,524,0.37,B,2022 Data
2024533,STOUTWOOD CIR,STASSNEY LN W,BURNHILL DR,Residential,5600,5609,27,186,0.08,C,2022 Data
2019139,STUART CIR,STUART CT,JAIN LN,Residential,5600,5615,27,326,0.17,D,2021 Data
2036400,TAPADERA TRACE LN,RIATA TRACE PKWY,5608,Residential,5600,5608,27.1,421,0.22,D,2022 Data
2047349,TAYLOR DRAPER CV,TAYLOR DRAPER LN,LADERA VISTA DR,Residential,5600,5729,27.1,832,0.43,B,2020 Data
2026296,TAYLORCREST DR,BECKETT RD,JANABYRD LN,Collector,5600,5610,27,213,0.11,B,2022 Data
2036139,SUNNY VISTA DR,ASHEVILLE PL,ROCK CASTLE CV,Collector,5600,5618,27,300,0.15,A,2022 Data
3306665,TRACE CREEK PASS,NELSON OAKS DR,SOUTHWICK DR,Residential,5600,5613,37,282,0.2,C,2021 Data
2027247,TRELAWNEY LN,DAHLGREEN AVE,GALSWORTHY LN,Residential,5600,5737,27,806,0.41,C,2022 Data
2018661,TURA LN,CHRISTIE DR,TERRY DR,Residential,5600,5615,27,317,0.16,C,2021 Data
2034409,VOL WALKER CV,VOL WALKER DR,5615,Residential,5600,5615,27,101,0.05,D,2022 Data
2034298,VALIANT CV,VALIANT CIR,5613,Residential,5600,5613,27,252,0.13,C,2022 Data
2034388,WAGON TRAIN CV,5601,WAGON TRAIN RD,Residential,5600,5613,27,249,0.13,C,2022 Data
2023464,VILLAGE LN,VILLAGE CT W,PALO BLANCO LN,Residential,5600,5615,27,288,0.15,D,2022 Data
2047164,YORK BRIDGE CIR,BATAK LN,MANIPARI LN,Residential,5600,5739,28,699,0.37,B,2022 Data
5418474,BAYTHORNE DR,WHITTER DR,PANHANDLE DR,Residential,5600,5607,176,28,0.09,B,2022 Data
5418279,CHARLES MERLE DR,WHITTER DR,SIKES WAY,Residential,5600,5617,380,28,0.2,A,2022 Data
2046541,51ST ST E,5601,ED BLUESTEIN BLVD,Arterial,5601,5617,21,547,0.19,D,2021 Data
2037775,BUTTE BLVD,PALISADE DR,F M 2222 RD,Residential,5601,5611,21,229,0.09,C,2021 Data
2026326,DAVIS LN,BECKETT RD,FARRELL PL,Collector,5601,5711,22,602,0.25,A,2022 Data
5050806,RIVERSIDE DR E,5601,5607,Arterial,5601,5607,21,156,0.06,C,2021 Data
2023461,STASSNEY LN E,HICKORY DR,BIRCH CREEK RD,Arterial,5601,5615,33,422,0.25,C,2022 Data
2013057,DRIFTWOOD DR,SPRUCEWOOD DR,BROWNWOOD CT,Residential,5602,5603,27,152,0.08,D,2020 Data
2024831,MAGEE BND,GANTTCREST DR,FOREST HEIGHTS LN,Collector,5602,5615,38,278,0.2,B,2022 Data
2023502,PLEASANT VALLEY RD S,PALO BLANCO LN,LEATHERLEAF TRL,Arterial,5602,5710,21,610,0.24,F,2022 Data
2013410,CREEK MOUNTAIN,CREEK LEDGE,F M 2222 RD,Residential,5603,5650,37,372,0.25,C,2021 Data
2023504,PLEASANT VALLEY RD S,PALO BLANCO LN,LEATHERLEAF TRL,Arterial,5603,5711,21,627,0.24,C,2022 Data
2032290,BONNELL VISTA ST,BONNELL VISTA CV,5614,Residential,5604,5615,25,227,0.11,C,2021 Data
2013141,SCOUT ISLAND CIR N,CARTWRIGHT CV,COURTYARD DR,Residential,5604,5629,27,582,0.3,B,2021 Data
2023359,SPRING MEADOW RD,PEACH GROVE CT,PEACH GROVE RD,Collector,5604,5701,41,246,0.19,C,2022 Data
2024416,CAMP FIRE TRL,CAMP CV,WAGON TRAIN RD,Residential,5605,5618,27,288,0.14,A,2022 Data
2013447,RIDGE OAK DR,HIGHLAND CREST DR,CAPRICE DR,Residential,5605,5636,27,739,0.37,B,2021 Data
2016381,GLOUCESTER LN,REXFORD DR,ROGGE LN,Residential,5606,5621,27,308,0.16,D,2021 Data
2013440,HIGHLAND CREST DR,LAKELAND DR,PARKCREST DR,Residential,5606,5617,27,176,0.1,F,2021 Data
2023386,LARK CREEK DR,BIRCH CREEK RD,GNARLED OAK CV,Residential,5606,5623,27,379,0.19,D,2022 Data
2024813,LIBYAN DR,LIBYAN CIR,SAVANA DR,Residential,5606,5813,27,739,0.38,C,2022 Data
2025423,PONCIANA DR,LEMON DR,CONESTOGA TRL,Collector,5606,5619,41,248,0.2,B,2022 Data
2016448,PRESWYCK DR,REXFORD DR,ROGGE LN,Residential,5606,5621,33,326,0.2,B,2021 Data
2027540,SPRINGVILLE LN,FIREFLY DR,WALKINGSTICK LN,Collector,5606,5705,41,340,0.26,B,2022 Data
2022087,TRAVIS COOK RD,SUNSET RIDGE,TRAVIS HILLS DR,Residential,5606,5705,22,323,0.13,B,2021 Data
2026511,WAGON TRAIN RD,CHUCK WAGON TRL,SMOKEHOUSE TRL,Residential,5607,5612,27,144,0.08,C,2022 Data
2041657,BURROUGH CV,BAYTON LOOP,CHERRY CREEK DR,Residential,5608,5627,27,401,0.21,D,2022 Data
2042155,KATYDID LN,LADYBUG ST,ONION CREEK DR,Residential,5608,5719,27,822,0.42,B,2022 Data
2023435,PALO BLANCO LN,ENCINAL CV,PALO BLANCO CT,Collector,5608,5612,41,158,0.12,B,2022 Data
2023401,PEPPERTREE PKWY,PEPPERTREE CT,STASSNEY LN E,Collector,5608,5621,37,291,0.2,B,2022 Data
2011937,SHOAL CREEK BLVD,SHADY OAK CT,SHOAL EDGE CT,Arterial,5608,5611,37,273,0.19,F,2021 Data
5418476,BAYTHORNE DR,PANHANDLE DR,SIKES WAY,Residential,5608,5621,185,28,0.1,C,2022 Data
2027272,GORHAM GLEN LN,BEACHMONT LN,LOVRIDGE CT,Collector,5609,5628,27,340,0.17,C,2022 Data
2016295,MANOR RD,OVERBROOK DR,ROGGE LN,Arterial,5609,5622,41,238,0.18,F,2021 Data
2022920,RIVERSIDE DR E,5609,5707,Arterial,5609,5707,21,564,0.22,B,2021 Data
2036140,TAYLORCREST DR,JANABYRD LN,MEACHAM WAY,Collector,5611,5744,27,1004,0.51,A,2022 Data
2031905,ARROYO SECO,5612,JIM HOGG AVE,Residential,5612,5712,27,509,0.24,B,2021 Data
3499061,GLOWING STAR TRL,5620,SOUTHWICK DR,Residential,5612,5621,28,138,0.07,F,2021 Data
2026140,JACARANDA DR,LEMON DR,CONESTOGA TRL,Collector,5612,5625,37,281,0.2,F,2022 Data
3271510,SOUTHWEST PKWY,5612,5724,Arterial,5612,5724,50,1105,1.31,A,2021 Data
2023440,PALO BLANCO LN,PALO BLANCO CT,PINO LN,Collector,5613,5705,41,253,0.2,C,2022 Data
2011926,SHOAL CREEK BLVD,SHOAL EDGE CT,NORTHLAND DR,Arterial,5613,5646,37,762,0.54,F,2021 Data
3271513,SOUTHWEST PKWY,5613,5743,Arterial,5613,5743,50,1111,1.33,A,2021 Data
2026512,WAGON TRAIN RD,SMOKEHOUSE TRL,CAMP FIRE TRL,Residential,5613,5616,27,146,0.06,D,2022 Data
2026561,OLD FREDERICKSBURG RD,US HWY 290 SVC RD EB  W,WESTCREEK DR,Collector,5615,5807,18,726,0.25,D,2022 Data
5062717,LITTLE THEATER BND,FEBO WAY,CIRCLE,Residential,5616,5633,30,270,0.15,C,2022 Data
2012708,SPURFLOWER DR,SPURFLOWER CV,BLUEGRASS DR,Residential,5617,5715,25,621,0.29,C,2020 Data
2040410,SUNSHINE DR,STARK ST,KOENIG LN W,Collector,5617,5719,37,815,0.57,C,2021 Data
2024424,WAGON TRAIN RD,CAMP FIRE TRL,CONVICT HILL RD,Residential,5617,5632,27,596,0.31,B,2022 Data
2015795,BELFAST DR,RIDGEMONT DR,LARKWOOD DR,Residential,5618,5625,27,316,0.16,B,2021 Data
2015596,CAMERON RD,RIDGEMONT DR,LARKWOOD DR,Arterial,5618,5625,41,306,0.24,A,2021 Data
2015716,NASSAU DR,RIDGEMONT DR,LARKWOOD DR,Residential,5618,5625,27,315,0.16,B,2021 Data
2023405,TALLOW TREE DR,TALLOW CT,STASSNEY LN E,Collector,5618,5708,37,352,0.23,C,2022 Data
2027058,SUNNY VISTA DR,ROCK CASTLE CV,GARDEN RANCH CT,Collector,5619,5637,27,298,0.15,A,2022 Data
2033082,COOLBROOK DR,5620,MILLRACE DR,Residential,5620,5627,41,136,0.11,C,2021 Data
2045148,NIJMEGEN DR,WINTERS CV,SPIERS WAY,Residential,5620,5641,27,301,0.15,C,2022 Data
2017228,SENDERO HILLS PKWY,SIGNAL PT,ALSACE TRL,Residential,5621,5640,41,310,0.24,C,2021 Data
2015740,BELFAST DR,LARKWOOD DR,RIDGEHAVEN DR,Residential,5626,5641,27,295,0.15,C,2021 Data
2015557,CAMERON RD,LARKWOOD DR,RIDGEHAVEN DR,Arterial,5626,5639,41,287,0.22,A,2021 Data
2015667,NASSAU DR,LARKWOOD DR,RIDGEHAVEN DR,Residential,5626,5641,27,304,0.16,C,2021 Data
2023971,OAK BLVD W,OAK BLVD S,OAK BLVD N,Residential,5628,5647,16,948,0.29,D,2021 Data
2024457,WAGON TRAIN RD,CONVICT HILL RD,WAGON TRAIN CV,Residential,5629,5642,27,375,0.19,A,2022 Data
2012199,LAMAR BLVD N,STARK ST,KOENIG LN W,Arterial,5630,5641,60,185,0.21,F,2021 Data
2047794,BROUGHAM WAY,GRANTON COVE,CLYDE LN,Residential,5632,5653,27,256,0.13,A,2020 Data
2034504,GLEN MEADOW DR,5633,BRAMBLE DR,Residential,5632,5638,27,106,0.05,C,2022 Data
2008265,RAIN CREEK PKWY,LOST HORIZON DR,RAINDROP CV,Collector,5634,5661,41,950,0.74,A,2020 Data
2025001,GLEN MEADOW DR,BRAMBLE DR,SANDRA ST,Residential,5637,5700,27,76,0.04,A,2022 Data
2041681,WAGON TRAIN RD,WAGON TRAIN CV,HAWKEYE DR,Residential,5641,5727,27,1193,0.61,A,2022 Data
2023928,OAK BLVD N,OAK BLVD W,OAK BLVD E,Residential,5648,5659,16,527,0.2,D,2021 Data
2041470,OAK BLVD E,OAK BLVD N,OAK BLVD S,Residential,5658,5670,16,654,0.17,D,2021 Data
2039364,RAIN CREEK PKWY,RAINDROP CV,RISING HILLS DR,Collector,5660,5763,41,1506,1.17,A,2020 Data
2041217,JAIN LN,STUART CIR,PERRY RD,Collector,5682,5813,27,522,0.27,B,2021 Data
2025060,1ST ST S,BRAMBLE DR,FLOURNOY DR,Arterial,5700,5919,41,1169,0.91,D,2022 Data
2024413,ABILENE TRL,SMOKEHOUSE TRL,CONVICT HILL RD,Collector,5700,5724,41,947,0.74,D,2022 Data
3381286,ADAIR DR,FERGUS PATH,CULLODEN DR,Residential,5700,5813,27,474,0.24,B,2020 Data
2038248,ALOMAR CV,SPIERS WAY,PERCONTE DR,Residential,5700,5825,27,672,0.34,F,2022 Data
2017165,ALSACE TRL,SENDERO HILLS PKWY,SENDERO HILLS PKWY,Residential,5700,5949,27,1362,0.7,D,2021 Data
2031978,ALATA CV,BLUEGRASS DR,5707,Residential,5700,5707,25,104,0.05,D,2020 Data
2047284,ANGEL DR,LAGUARDIA LN,CIELO GRANDE ST,Residential,5700,5720,33,273,0.17,F,2022 Data
2040457,AVENUE C,KOENIG LN W,CHESTERFIELD AVE,Residential,5700,5721,27,463,0.24,C,2020 Data
2040441,AVENUE D,KOENIG LN W,CHESTERFIELD AVE,Residential,5700,5737,27,866,0.45,C,2020 Data
2036063,AVENUE F,KOENIG LN E,SKYVIEW RD E,Residential,5700,5822,27,1036,0.53,C,2020 Data
2036062,AVENUE G,KOENIG LN E,SKYVIEW RD E,Residential,5700,5822,27,1023,0.53,B,2020 Data
5062696,ARBOR HILL LN,LITTLE THEATER BND,5705,Residential,5700,5705,30,135,0.08,C,2022 Data
2030476,AVERY ISLAND AVE,5701,COVINGTON TRL,Collector,5700,5817,42,506,0.4,C,2020 Data
2035055,BACK BAY LN,5701,BACK BAY CT,Collector,5700,5717,43,226,0.18,D,2022 Data
3200414,BALCONES DR,5700,5921,Collector,5700,5921,25,1925,0.91,C,2020 Data
